Event	ID	Name			Wwise Object Path	Notes
	570374180	Stop_LM_Kitchen			\LM_Event\Stop_LM_Kitchen	
	1931733291	Play_LM_VOODOO_Ambiance			\LM_Event\Play_LM_VOODOO_Ambiance	
	2140948254	Play_LM_Kitchen			\LM_Event\Play_LM_Kitchen	
	2151245937	Play_LM_SATT_Ambiance			\LM_Event\Play_LM_SATT_Ambiance	
	3055808089	Stop_LM_VOODOO_Ambiance			\LM_Event\Stop_LM_VOODOO_Ambiance	
	3343843255	Stop_LM_SATT_Ambiance			\LM_Event\Stop_LM_SATT_Ambiance	
	3778981049	Stop_LM_SATT_Interact			\LM_Event\Stop_LM_SATT_Interact	
	3999988379	Play_LM_SATT_Interact			\LM_Event\Play_LM_SATT_Interact	

Game Parameter	ID	Name			Wwise Object Path	Notes
	488398129	GP_LM_SatteliteMeter			\GP_LM\GP_LM_SatteliteMeter	
	1240670792	Distance			\Default Work Unit\Distance	
	2256592338	GP_LM_KitchenMeter			\GP_LM\GP_LM_KitchenMeter	
	2268227989	GP_LM_Voodoo_Meter			\GP_LM\GP_LM_Voodoo_Meter	
	3546657911	GP_LM_SatelitteSpeed			\GP_LM\GP_LM_SatelitteSpeed	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	13498521	SATELLITE CLICS OS-012	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SATELLITE CLICS OS-012_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\LM_SATT_Interact\LM_SATT_Interact_Oneshots\SATELLITE CLICS OS-012		1517
	23489565	SNF_SFX_OS_LM_Kitchen_Dishes_V0-003	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SNF_SFX_OS_LM_Kitchen_Dishes_V0-003_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\LANDMARK\LM_KITCHEN\LM_KITCH_ONESHOTS\LM_KITCH_OS_Dishes\SNF_SFX_OS_LM_Kitchen_Dishes_V0-003		10982
	27926747	SATELLITE CLICS OS-009	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SATELLITE CLICS OS-009_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\LM_SATT_Interact\LM_SATT_Interact_Oneshots\SATELLITE CLICS OS-009		1466
	60713050	SATELLITE CLICS OS-024	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SATELLITE CLICS OS-024_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\LM_SATT_Interact\LM_SATT_Interact_Oneshots\SATELLITE CLICS OS-024		1282
	92705667	SATELLITE CLICS OS-029	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SATELLITE CLICS OS-029_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\LM_SATT_Interact\LM_SATT_Interact_Oneshots\SATELLITE CLICS OS-029		1480
	108971313	SNF_SFX_OS_LM_Ouija_Whispers_V1-006	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SNF_SFX_OS_LM_Ouija_Whispers_V1-006_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\LANDMARK\LM_OUIJA\LM_OUIJ_AMBIANCE\LM_OUIJ_AMB_Oneshots\LM_OUIJ_AMB_OS_Whispers\SNF_SFX_OS_LM_Ouija_Whispers_V1-006		52537
	111868121	SATELLITE CLICS OS-023	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SATELLITE CLICS OS-023_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\LM_SATT_Interact\LM_SATT_Interact_Oneshots\SATELLITE CLICS OS-023		1234
	123380778	SNF_SFX_OS_LM_Ouija_Whispers_V1-004	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SNF_SFX_OS_LM_Ouija_Whispers_V1-004_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\LANDMARK\LM_OUIJA\LM_OUIJ_AMBIANCE\LM_OUIJ_AMB_Oneshots\LM_OUIJ_AMB_OS_Whispers\SNF_SFX_OS_LM_Ouija_Whispers_V1-004		52657
	166306997	SNF_SFX_LP_LM_Kitchen_V0_INSECT	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SNF_SFX_LP_LM_Kitchen_V0_INSECT_3FED40EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\LANDMARK\LM_KITCHEN\LM_KITCH_LOOPS\SNF_SFX_LP_LM_Kitchen_V0_INSECT		710832
	190333546	SNF_SFX_OS_LM_Kitchen_Dishes_V0-005	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SNF_SFX_OS_LM_Kitchen_Dishes_V0-005_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\LANDMARK\LM_KITCHEN\LM_KITCH_ONESHOTS\LM_KITCH_OS_Dishes\SNF_SFX_OS_LM_Kitchen_Dishes_V0-005		11091
	195202398	SNF_SFX_OS_LM_Satellite_Bip1_V0-003	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SNF_SFX_OS_LM_Satellite_Bip1_V0-003_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\LANDMARK\LM_SATELITTE\LM_SATT_Ambiance\LM_SATT_AMB_Oneshots\LM_SATT_AMB_OS_Bip1\SNF_SFX_OS_LM_Satellite_Bip1_V0-003		10278
	220555366	SATELLITE CLICS OS-025	C:\Users\ELE64f86f76a9fac\Desktop\SNF\Wwise_Project\SNF_Wwise\.cache\Windows\SFX\SATELLITE CLICS OS-025_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\LM_SATT_Interact\LM_SATT_Interact_Oneshots\SATELLITE CLICS OS-025		1222
